GEOID10,GEOID_NUM,POPULATION_2010,HISPANIC_2010,WHITE_2010,BLACK_2010,NATIVE_AM_2010,ASIAN_2010,HAW_PACIS_2010,OTHER_2010,TWO_OR_MORE_2010,PCT_HISPANIC,PCT_WHITE,PCT_BLACK,PCT_AMERIND,PCT_ASIAN,PCT_HAW_PACIS,PCT_OTHER_RACE,PCT_TWO_OR_MORE_RACES,HOUSINGUNITS_2010,OCCUPIEDUNITS_2010,VACANTUNITS_2010,MALE,FEMALE,AGE_LESS_5,AGE_5_TO_9,AGE_10_TO_14,AGE_15_TO_17,AGE_18_AND_19,AGE_20,AGE_21,AGE_22_TO_24,AGE_25_TO_29,AGE_30_TO_34,AGE_35_TO_39,AGE_40_TO_44,AGE_45_TO_49,AGE_50_TO_54,AGE_55_TO_59,AGE_60_AND_61,AGE_62_TO_64,AGE_65_AND_66,AGE_67_TO_69,AGE_70_TO_74,AGE_75_TO_79,AGE_80_TO_84,AGE_85_PLUS,AGE_0_TO_9,AGE_10_TO_19,AGE_20_TO_29,AGE_30_TO_39,AGE_40_TO_49,AGE_50_TO_59,AGE_60_TO_69,AGE_70_TO_79,AGE_80_PLUS,AGE_LESS_18,AGE_65_PLUS,PCT_LESS_18,PCT_65_PLUS,MED_AGE,MED_AGE_MALE,MED_AGE_FEMALE,AVG_HH_SIZE,NUM_HOUSEHOLDS,ONE_PERSON_HH,ONE_PERSON_HH_MALE,ONE_PERSON_HH_FEMALE,TWO_OR_MORE_PERSON_HH,FAMILY_HHLD,HUSB_WIFE_FAM,HUSB_WIFE_NO_CHILD,HUSB_WIFE_W_CHLDR,OTHER_FAMILY,MALE_HHLDR_NO_WIFE,MALE_HHLDR_W_CHLDR,MALE_HHLDR_NO_CHILDR,FEMALE_HHLDR_NO_HUSB,FEMALE_HHLDR_W_CHILDR,FEMALE_HHLDR_NO_CHILDR,NON_FAMILY_HH,NON_FAMILY_MALE_HHLDR,NON_FAMILY_FEMALE_HHLDR,HH_W_NONRELATIVES,HH_NO_NONRELATIVES,FAMILIES,AVG_FAM_SIZE,POP_GROUP_QRTRS,GQ_INSTITUTIONALIZED,GQ_CORRECTIONAL_FAC,GQ_JUVENILE_FAC,GQ_NURSING_FAC,GQ_OTHER_INST_FAC,GQ_NONINSTITUTIONAL,GQ_COLLEGEHOUSING,GQ_MILITARYQUARTERS,GQ_OTHER_NONINST,HOUSING_UNITS,OCCUPIED_HU,VACANT_HU,OWNED_W_MORTG_LOAN,OWNED_FREE_CLEAR,RENTED,VACANT_FOR_RENT,VACANT_RENTED_NOT_OCC,VACANT_FOR_SALE,VACANT_SOLD_NOT_OCC,VACANT_SEASONAL,VACANT_MIGRANT_WRKR,VACANT_OTHER,AVG_HH_SIZE_OCC_HU,AVG_HH_SIZE_OWNED,AVG_HH_SIZE_RENTED,HU_OWNED,OWNED_AGE_15_TO_24,OWNED_AGE_25_TO_34,OWNED_AGE_35_TO_44,OWNED_AGE_45_TO_54,OWNED_AGE_55_TO_59,OWNED_AGE_60_TO_64,OWNED_AGE_65_TO_74,OWNED_AGE_75_TO_84,OWNED_AGE_85_PLUS,HU_RENTED,RENTED_AGE_15_TO_24,RENTED_AGE_25_TO_34,RENTED_AGE_35_TO_44,RENTED_AGE_45_TO_54,RENTED_AGE_55_TO_59,RENTED_AGE_60_TO_64,RENTED_AGE_65_TO_74,RENTED_AGE_75_TO_84,RENTED_AGE_85_PLUS,SHAPE_Length,SHAPE_Area
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010179664,2.24E-06
8.031E+13,8.03E+13,55,10,31,11,0,1,0,0,2,18.18,56.36,20,0,1.82,0,0,3.64,27,22,5,28,27,4,1,0,0,1,0,3,2,2,11,10,3,7,2,2,0,2,0,1,3,1,0,0,5,1,7,21,10,4,3,4,0,5,5,9.09,9.09,35.9,38.5,35.5,2.5,22,4,2,2,18,14,12,3,9,2,0,0,0,2,0,2,4,2,2,4,18,14,2.93,0,0,0,0,0,0,0,0,0,0,27,22,5,16,2,4,1,1,2,0,0,0,1,2.5,2.28,3.5,18,0,3,6,4,1,1,2,1,0,4,1,2,0,1,0,0,0,0,0,0.005260831,1.63E-06
8.031E+13,8.03E+13,37,2,31,0,0,0,0,0,4,5.41,83.78,0,0,0,0,0,10.81,21,21,0,21,16,2,0,2,0,1,1,2,2,7,2,7,1,2,2,1,0,3,0,1,1,0,0,0,2,3,12,9,3,3,4,1,0,4,2,10.81,5.41,34.5,33.5,35,1.76,21,11,5,6,10,5,4,3,1,1,1,0,1,0,0,0,5,2,3,5,16,5,2.8,0,0,0,0,0,0,0,0,0,0,21,21,0,4,3,14,0,0,0,0,0,0,0,1.76,2.14,1.57,7,0,0,2,2,1,0,2,0,0,14,3,6,1,2,0,2,0,0,0,0.00339824,6.60E-07
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006051995,2.17E-06
8.03101E+13,8.03E+13,265,28,177,35,1,19,2,0,3,10.57,66.79,13.21,0.38,7.17,0.75,0,1.13,111,110,1,141,124,12,17,19,11,6,0,2,2,15,12,13,19,17,23,31,16,13,6,7,8,3,9,4,29,36,19,25,36,54,42,11,13,59,37,22.26,13.96,47.5,48.4,46,2.41,110,29,12,17,81,71,53,16,37,18,11,3,8,7,5,2,10,8,2,16,94,71,2.94,0,0,0,0,0,0,0,0,0,0,111,110,1,81,22,7,0,0,1,0,0,0,0,2.41,2.38,2.86,103,0,7,14,22,21,18,9,8,4,7,1,1,2,1,1,0,0,1,0,0.030686246,2.57E-05
8.03101E+13,8.03E+13,219,146,15,55,0,3,0,0,0,66.67,6.85,25.11,0,1.37,0,0,0,55,53,2,113,106,13,27,33,16,11,2,4,5,9,14,21,29,13,8,8,1,2,0,1,0,1,0,1,40,60,20,35,42,16,4,1,1,89,3,40.64,1.37,23.5,20.5,27.5,4.13,53,6,3,3,47,47,37,30,7,10,4,2,2,6,4,2,0,0,0,3,50,47,4.45,0,0,0,0,0,0,0,0,0,0,55,53,2,44,0,9,0,0,2,0,0,0,0,4.13,4.18,3.89,44,1,6,16,14,4,2,1,0,0,9,0,5,3,0,0,0,0,0,1,0.010850846,4.37E-06
8.03101E+13,8.03E+13,111,79,2,20,1,0,0,0,9,71.17,1.8,18.02,0.9,0,0,0,8.11,26,24,2,56,55,7,13,15,9,8,4,4,4,7,7,9,10,5,2,2,2,1,1,0,1,0,0,0,20,32,19,16,15,4,4,1,0,44,2,39.64,1.8,20.9,20,23.5,4.63,24,0,0,0,24,24,17,13,4,7,0,0,0,7,5,2,0,0,0,1,23,24,4.58,0,0,0,0,0,0,0,0,0,0,26,24,2,17,0,7,0,0,2,0,0,0,0,4.63,4.47,5,17,0,2,8,4,1,1,1,0,0,7,1,2,3,1,0,0,0,0,0,0.007283029,2.71E-06
8.03101E+13,8.03E+13,237,10,202,14,0,8,0,0,3,4.22,85.23,5.91,0,3.38,0,0,1.27,167,163,4,94,143,2,1,9,1,2,1,1,2,26,18,13,14,22,36,31,12,11,2,12,9,5,3,4,3,12,30,31,36,67,37,14,7,13,35,5.49,14.77,50.6,49.5,50.9,1.45,163,100,31,69,63,48,31,1,30,17,5,2,3,12,7,5,15,7,8,16,147,48,2.21,0,0,0,0,0,0,0,0,0,0,167,163,4,111,31,21,0,0,2,0,2,0,0,1.45,1.41,1.76,142,0,20,18,38,18,20,19,6,3,21,0,2,4,7,5,2,1,0,0,0.021227045,5.76E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003825733,8.86E-07
8.03101E+13,8.03E+13,35,12,14,7,1,0,0,0,1,34.29,40,20,2.86,0,0,0,2.86,13,13,0,16,19,3,4,1,1,0,0,0,3,4,6,1,2,2,3,2,0,1,1,0,1,0,0,0,7,2,7,7,4,5,2,1,0,9,2,25.71,5.71,30.8,33,29.3,2.69,13,1,1,0,12,11,9,3,6,2,0,0,0,2,2,0,1,0,1,1,12,11,2.91,0,0,0,0,0,0,0,0,0,0,13,13,0,13,0,0,0,0,0,0,0,0,0,2.69,2.69,0,13,1,5,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.005835214,1.94E-06
8.03101E+13,8.03E+13,39,18,13,5,0,0,3,0,0,46.15,33.33,12.82,0,0,7.69,0,0,15,15,0,19,20,5,3,1,2,0,0,1,3,9,3,1,5,1,0,3,0,1,0,1,0,0,0,0,8,3,13,4,6,3,2,0,0,11,1,28.21,2.56,26.8,27.3,26,2.6,15,4,4,0,11,10,7,3,4,3,1,1,0,2,1,1,1,1,0,3,12,10,3.1,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,0,0,0,0,0,0,0,0,2.6,2.6,0,15,1,6,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.009280497,2.19E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007290772,1.89E-06
8.03101E+13,8.03E+13,78,39,17,22,0,0,0,0,0,50,21.79,28.21,0,0,0,0,0,19,19,0,32,46,5,7,14,7,2,2,1,4,1,3,5,7,6,8,2,0,1,0,1,1,0,0,1,12,23,8,8,13,10,2,1,1,33,3,42.31,3.85,23.5,23.5,22.5,4.11,19,0,0,0,19,19,11,8,3,8,3,3,0,5,2,3,0,0,0,2,17,19,4,0,0,0,0,0,0,0,0,0,0,19,19,0,19,0,0,0,0,0,0,0,0,0,4.11,4.11,0,19,1,1,5,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007433185,3.02E-06
8.03101E+13,8.03E+13,44,16,5,21,0,0,0,0,2,36.36,11.36,47.73,0,0,0,0,4.55,10,10,0,22,22,3,5,5,4,1,1,0,2,2,1,4,8,5,1,1,0,0,1,0,0,0,0,0,8,10,5,5,13,2,1,0,0,17,1,38.64,2.27,29,32,26,4.4,10,0,0,0,10,10,9,8,1,1,0,0,0,1,0,1,0,0,0,0,10,10,4.4,0,0,0,0,0,0,0,0,0,0,10,10,0,7,1,2,0,0,0,0,0,0,0,4.4,4.25,5,8,0,0,6,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0.004150697,9.76E-07
8.03101E+13,8.03E+13,81,18,18,41,1,0,0,0,3,22.22,22.22,50.62,1.23,0,0,0,3.7,21,21,0,42,39,9,16,10,3,3,1,0,0,5,11,8,5,4,2,4,0,0,0,0,0,0,0,0,25,16,6,19,9,6,0,0,0,38,0,46.91,0,19.8,16.5,28.8,3.86,21,3,1,2,18,18,15,13,2,3,0,0,0,3,3,0,0,0,0,0,21,18,4.33,0,0,0,0,0,0,0,0,0,0,21,21,0,20,0,1,0,0,0,0,0,0,0,3.86,3.75,6,20,0,6,8,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.009185843,2.55E-06
8.031E+13,8.03E+13,31,5,26,0,0,0,0,0,0,16.13,83.87,0,0,0,0,0,0,12,10,2,15,16,9,1,2,1,0,0,0,0,0,5,6,3,1,1,0,0,1,0,0,1,0,0,0,10,3,0,11,4,1,1,1,0,13,1,41.94,3.23,32.5,31.5,33,3.1,10,1,0,1,9,7,6,6,0,1,0,0,0,1,1,0,2,1,1,2,8,7,3.43,0,0,0,0,0,0,0,0,0,0,12,10,2,7,1,2,0,0,0,1,0,0,1,3.1,2.88,4,8,0,2,4,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0.004261926,1.12E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002313406,1.88E-07
8.031E+13,8.03E+13,40,22,16,2,0,0,0,0,0,55,40,5,0,0,0,0,0,21,18,3,17,23,3,0,1,2,2,0,0,2,1,5,4,9,3,1,4,0,0,2,0,1,0,0,0,3,5,3,9,12,5,2,1,0,6,3,15,7.5,39,40.4,36.3,2.22,18,5,3,2,13,10,8,4,4,2,1,1,0,1,0,1,3,2,1,4,14,10,2.8,0,0,0,0,0,0,0,0,0,0,21,18,3,14,0,4,0,0,1,0,0,0,2,2.22,1.86,3.5,14,0,2,5,2,3,0,2,0,0,4,0,1,2,1,0,0,0,0,0,0.004754662,1.41E-06
8.031E+13,8.03E+13,54,31,23,0,0,0,0,0,0,57.41,42.59,0,0,0,0,0,0,21,19,2,25,29,5,4,2,5,1,1,0,2,2,6,8,5,5,3,3,1,0,0,0,1,0,0,0,9,8,5,14,10,6,1,1,0,16,1,29.63,1.85,34.7,36.3,25.5,2.84,19,4,3,1,15,10,7,5,2,3,2,2,0,1,0,1,5,2,3,6,13,10,3.8,0,0,0,0,0,0,0,0,0,0,21,19,2,12,3,4,0,0,0,0,0,0,2,2.84,2.73,3.25,15,0,2,5,4,3,0,1,0,0,4,0,0,4,0,0,0,0,0,0,0.004767036,1.42E-06
8.031E+13,8.03E+13,37,11,20,4,1,0,0,0,1,29.73,54.05,10.81,2.7,0,0,0,2.7,16,15,1,18,19,1,2,3,1,1,0,1,1,4,5,2,3,1,4,0,2,2,1,2,1,0,0,0,3,5,6,7,4,4,7,1,0,7,4,18.92,10.81,33.8,29,41.5,2.47,15,4,1,3,11,9,4,2,2,5,2,1,1,3,0,3,2,1,1,3,12,9,3,0,0,0,0,0,0,0,0,0,0,16,15,1,8,3,4,0,0,0,1,0,0,0,2.47,2,3.75,11,0,3,0,2,0,3,3,0,0,4,0,1,2,1,0,0,0,0,0,0.004770241,1.42E-06
8.031E+13,8.03E+13,66,36,28,0,1,1,0,0,0,54.55,42.42,0,1.52,1.52,0,0,0,27,26,1,36,30,9,4,5,0,1,1,2,2,2,8,12,7,1,3,1,2,3,0,0,2,1,0,0,13,6,7,20,8,4,5,3,0,18,3,27.27,4.55,34.5,37.5,31,2.54,26,8,6,2,18,15,12,9,3,3,2,1,1,1,0,1,3,0,3,4,22,15,3.33,0,0,0,0,0,0,0,0,0,0,27,26,1,11,1,14,0,0,1,0,0,0,0,2.54,2.75,2.36,12,0,2,6,0,0,3,1,0,0,14,1,6,5,1,0,0,0,1,0,0.005547496,1.89E-06
8.031E+13,8.03E+13,56,4,49,0,0,1,0,0,2,7.14,87.5,0,0,1.79,0,0,3.57,16,16,0,32,24,10,11,4,0,0,0,0,0,1,2,13,8,3,3,1,0,0,0,0,0,0,0,0,21,4,1,15,11,4,0,0,0,25,0,44.64,0,34,30,36,3.5,16,2,2,0,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,16,14,3.86,0,0,0,0,0,0,0,0,0,0,16,16,0,15,1,0,0,0,0,0,0,0,0,3.5,3.5,0,16,0,1,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008830135,4.60E-06
8.03101E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001684521,4.30E-08
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009970317,7.92E-07
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008211988,1.26E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008065726,4.03E-06
8.03198E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006239636,2.17E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004935763,3.30E-07
8.03101E+13,8.03E+13,23,5,10,6,0,0,0,0,2,21.74,43.48,26.09,0,0,0,0,8.7,7,7,0,12,11,8,2,0,1,0,0,0,1,2,2,2,3,0,1,1,0,0,0,0,0,0,0,0,10,1,3,4,3,2,0,0,0,11,0,47.83,0,23.5,16.5,25.5,3.29,7,2,1,1,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4.2,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0,3.29,3.29,0,7,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324174,6.64E-07
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002011713,1.18E-07
8.031E+13,8.03E+13,23,3,20,0,0,0,0,0,0,13.04,86.96,0,0,0,0,0,0,18,12,6,12,11,0,0,1,0,0,1,0,0,1,3,1,1,2,5,3,2,3,0,0,0,0,0,0,0,1,2,4,3,8,5,0,0,1,0,4.35,0,51.5,51.5,51.5,1.92,12,3,2,1,9,7,7,1,6,0,0,0,0,0,0,0,2,2,0,2,10,7,2.29,0,0,0,0,0,0,0,0,0,0,18,12,6,9,3,0,0,0,0,1,3,0,2,1.92,1.92,0,12,0,2,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005356391,1.45E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003742716,1.47E-07
8.03101E+13,8.03E+13,365,77,253,7,1,15,0,0,12,21.1,69.32,1.92,0.27,4.11,0,0,3.29,256,236,20,152,213,17,7,10,12,1,2,3,16,46,41,41,25,24,26,27,14,10,8,6,11,7,7,4,24,23,67,82,49,53,38,18,11,46,43,12.6,11.78,38.2,37.6,39.1,1.55,236,150,60,90,86,60,43,18,25,17,1,1,0,16,6,10,26,13,13,29,207,60,2.57,0,0,0,0,0,0,0,0,0,0,256,236,20,150,12,74,11,0,3,1,3,0,2,1.55,1.43,1.8,162,4,38,32,24,18,14,21,9,2,74,7,20,18,13,5,7,2,2,0,0.020215575,9.86E-06
8.031E+13,8.03E+13,40,2,38,0,0,0,0,0,0,5,95,0,0,0,0,0,0,18,18,0,20,20,5,0,3,1,0,0,0,1,10,7,1,2,3,1,0,1,0,0,0,2,1,1,1,5,4,11,8,5,1,1,3,2,9,5,22.5,12.5,29.5,30.5,28.3,2.22,18,6,1,5,12,9,8,5,3,1,0,0,0,1,0,1,3,1,2,3,15,9,3,0,0,0,0,0,0,0,0,0,0,18,18,0,15,2,1,0,0,0,0,0,0,0,2.22,2.24,2,17,0,8,2,2,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0.003472141,6.88E-07
8.031E+13,8.03E+13,54,0,25,29,0,0,0,0,0,0,46.3,53.7,0,0,0,0,0,16,16,0,23,31,11,6,4,0,0,0,0,1,9,8,4,3,0,1,0,0,0,2,1,1,2,0,1,17,4,10,12,3,1,3,3,1,21,7,38.89,12.96,26.7,25.3,29.8,3.19,16,2,0,2,14,12,7,5,2,5,0,0,0,5,3,2,2,1,1,3,13,12,3.5,3,0,0,0,0,0,3,0,0,3,16,16,0,9,2,5,0,0,0,0,0,0,0,3.19,2.64,4.4,11,0,4,4,0,0,0,2,0,1,5,1,4,0,0,0,0,0,0,0,0.004968307,1.54E-06
8.031E+13,8.03E+13,53,4,38,7,0,2,0,0,2,7.55,71.7,13.21,0,3.77,0,0,3.77,30,29,1,26,27,2,1,2,0,0,0,2,3,5,5,9,6,4,5,1,2,2,0,1,1,0,0,2,3,2,10,14,10,6,5,1,2,5,4,9.43,7.55,38.3,40.5,35.5,1.83,29,13,6,7,16,10,8,2,6,2,1,1,0,1,0,1,6,4,2,8,21,10,2.5,0,0,0,0,0,0,0,0,0,0,30,29,1,13,1,15,0,0,0,0,0,0,1,1.83,2,1.67,14,0,2,5,2,0,2,2,0,1,15,2,2,7,3,1,0,0,0,0,0.004969096,1.54E-06
8.031E+13,8.03E+13,64,5,54,2,0,1,0,0,2,7.81,84.38,3.13,0,1.56,0,0,3.13,47,44,3,33,31,3,1,0,0,0,0,0,1,17,13,11,4,1,4,3,2,2,0,1,0,0,1,0,4,0,18,24,5,7,5,0,1,4,2,6.25,3.12,33.3,33.5,32.8,1.45,44,31,15,16,13,9,6,4,2,3,1,0,1,2,0,2,4,2,2,5,39,9,2.56,0,0,0,0,0,0,0,0,0,0,47,44,3,21,1,22,1,1,1,0,0,0,0,1.45,1.91,1,22,0,7,6,3,2,3,1,0,0,22,0,14,4,1,1,1,0,1,0,0.006723248,2.62E-06
8.031E+13,8.03E+13,103,6,82,5,4,2,0,0,4,5.83,79.61,4.85,3.88,1.94,0,0,3.88,60,53,7,50,53,2,6,1,1,0,0,0,7,14,15,19,10,6,9,4,0,4,1,3,1,0,0,0,8,2,21,34,16,13,8,1,0,10,5,9.71,4.85,37.1,38,36.3,1.94,53,22,9,13,31,21,16,3,13,5,3,2,1,2,1,1,10,4,6,11,42,21,2.57,0,0,0,0,0,0,0,0,0,0,60,53,7,31,0,22,5,0,2,0,0,0,0,1.94,2.06,1.77,31,0,9,13,5,1,1,2,0,0,22,2,10,4,3,1,1,1,0,0,0.005649541,1.96E-06
8.031E+13,8.03E+13,95,7,79,3,1,1,0,0,4,7.37,83.16,3.16,1.05,1.05,0,0,4.21,68,66,2,48,47,0,0,0,0,0,1,0,24,27,24,8,2,5,1,1,1,0,0,1,0,0,0,0,0,0,52,32,7,2,2,0,0,0,1,0,1.05,29.1,28.8,29.8,1.44,66,44,20,24,22,4,4,0,4,0,0,0,0,0,0,0,18,7,11,18,48,4,2,0,0,0,0,0,0,0,0,0,0,68,66,2,1,0,65,1,1,0,0,0,0,0,1.44,2,1.43,1,0,0,0,0,0,0,1,0,0,65,17,33,9,5,1,0,0,0,0,0.005107892,1.61E-06
8.031E+13,8.03E+13,167,15,130,11,2,5,0,0,4,8.98,77.84,6.59,1.2,2.99,0,0,2.4,147,119,28,91,76,2,2,1,2,1,3,6,23,35,25,9,13,21,3,14,2,1,0,3,0,1,0,0,4,4,67,34,34,17,6,1,0,7,4,4.19,2.4,31.7,39.8,28.5,1.4,119,85,42,43,34,13,11,4,7,2,1,0,1,1,1,0,21,13,8,21,98,13,2.46,0,0,0,0,0,0,0,0,0,0,147,119,28,10,1,108,3,0,0,0,0,0,25,1.4,2.18,1.32,11,0,0,2,5,1,1,2,0,0,108,18,43,19,13,11,2,1,1,0,0.00540171,1.79E-06
